,regime_prob_0,regime_prob_1,regime_prob_2
2022-03-07,1.0,2.0988822883843623e-47,2.214667987833556e-40
2022-03-08,1.0,1.5341778460958887e-56,3.944579291946731e-37
2022-03-09,1.0,2.1722891459843155e-49,5.029786131913064e-41
2022-03-10,1.0,2.4375750767944326e-41,4.3608814504954687e-42
2022-03-11,1.0,2.0138536327980696e-34,1.3182506121612045e-42
2022-03-12,1.0,1.5138031487558255e-36,1.5333401220743909e-43
2022-03-13,1.0,1.3940815317527966e-36,1.0090270532475158e-43
2022-03-14,1.0,1.2637725719627242e-36,7.286230932989703e-44
2022-03-15,1.0,1.763655959399506e-38,4.2995092899687105e-42
2022-03-16,1.0,1.5083245624474824e-35,1.0412673297185693e-39
2022-03-17,1.0,3.6708646601823264e-29,8.411189211841929e-41
2022-03-18,1.0,6.637448281594503e-39,1.2705830497496489e-57
2022-03-19,1.0,2.532851055825835e-37,9.347921533177814e-56
2022-03-20,1.0,2.2502508978902237e-37,1.068038708591192e-55
2022-03-21,1.0,2.1439349847653504e-37,2.0465493566009235e-55
2022-03-22,1.0,4.562668727785344e-36,8.535034574550378e-54
2022-03-23,1.0,2.6080905143157943e-34,4.657771637878333e-53
2022-03-24,1.0,8.490871724787978e-36,9.693334324958795e-55
2022-03-25,1.0,6.652704702642291e-35,3.044783929914438e-52
2022-03-26,1.0,4.961177051269555e-35,4.3784105563130515e-51
2022-03-27,1.0,4.3453774298289515e-35,5.179240954390202e-51
2022-03-28,1.0,1.5612279000186683e-34,1.7641411113057377e-46
2022-03-29,1.0,7.003966477729475e-35,3.7791143171225094e-43
2022-03-30,1.0,3.842198157874724e-36,1.138778088759296e-44
2022-03-31,1.0,3.395638386841801e-37,5.0914020219083934e-46
2022-04-01,1.0,8.641442200695432e-36,2.838536879629403e-46
2022-04-02,1.0,3.333625605341784e-35,6.108728012979007e-41
2022-04-03,1.0,7.091662448470179e-23,1.1899505257617303e-24
2022-04-04,1.0,1.4623690623738332e-22,3.4248773530478306e-23
2022-04-05,1.0,3.192544682779257e-18,9.874197954606484e-26
2022-04-06,1.0,1.001141852287058e-15,3.326651164679747e-29
2022-04-07,1.0,5.77331847491999e-16,1.556911329438657e-31
2022-04-08,0.9999999999999929,5.021869128522252e-15,2.153084923467639e-31
2022-04-09,0.9999999999999787,1.8892278253070272e-14,1.78811737211471e-31
2022-04-10,0.9999999999999858,1.7241245723956122e-14,1.7959305079556207e-31
2022-04-11,0.9999999999999858,1.5924849072779904e-14,1.942341234830832e-31
2022-04-12,0.999999999999929,6.79642845447976e-14,3.259271367708885e-32
2022-04-13,0.9999999999936193,6.38021658306037e-12,8.336647444592628e-31
2022-04-14,0.9999999999839488,1.605098277414177e-11,6.523660204393179e-32
2022-04-15,1.0,6.243378326086128e-24,7.899961762135668e-55
2022-04-19,1.0,5.598029585245819e-22,7.475179213925931e-54
2022-04-20,1.0,1.4620469128141926e-19,2.0621839578185567e-51
2022-04-21,1.0,9.794492418490798e-23,2.3860928902853195e-53
2022-04-22,1.0,1.859747264681373e-20,1.0840540682672736e-53
2022-04-23,1.0,5.303767960613293e-24,4.8043883560595954e-55
2022-04-24,1.0,3.404714984025655e-24,1.6134204127200554e-54
2022-04-25,1.0,2.599561063218515e-24,8.332833887873471e-55
2022-04-26,1.0,6.290831972144146e-24,4.067025161984856e-54
2022-04-27,1.0,7.72681410028072e-36,2.003794344296246e-50
2022-04-28,1.0,2.192874875655969e-29,4.7156949076641854e-52
2022-04-29,1.0,6.289900268379186e-27,3.4844161510303854e-49
2022-04-30,1.0,3.138400275484102e-33,4.700408385103795e-49
2022-05-01,1.0,2.1537297824117795e-33,1.7034807230425332e-49
2022-05-02,7.486924539974893e-17,0.9999936242657022,6.375734292559734e-06
2022-05-03,3.704898797638532e-22,0.9999999967815825,3.218411243190589e-09
2022-05-04,6.51809422107933e-24,1.0,1.7351371486410867e-19
2022-05-05,3.747338616149165e-25,1.0,7.503505168729466e-20
2022-05-06,5.231729653775754e-31,0.9999976705644957,2.3294355171512535e-06
2022-05-07,6.395412135395683e-34,0.9999999993665796,6.334194393744378e-10
2022-05-08,1.06216951195902e-33,0.9999999976202787,2.3797197159003445e-09
2022-05-09,1.1812852591623709e-33,0.9999999981484393,1.851555594583226e-09
2022-05-10,6.827471242539387e-32,4.182732585504657e-10,0.9999999995817177
2022-05-11,2.212547138228602e-27,0.6294446159482001,0.3705553840517937
2022-05-12,2.185706990044286e-22,0.9994996579297865,0.0005003420702265757
2022-05-13,1.2374692758721345e-24,0.9986871554639266,0.0013128445360694263
2022-05-14,2.350635793019511e-28,0.9999999999753584,2.46447312134484e-11
2022-05-15,2.661958946672045e-28,0.999999999979579,2.0426585026680747e-11
2022-05-16,3.708291770765867e-22,0.9999999999991758,8.325537514894753e-13
2022-05-17,6.678385843343184e-20,1.0,4.779013672300049e-17
2022-05-18,1.8495055066457822e-21,1.0,2.1099057130333904e-19
2022-05-19,1.1285174894690311e-13,0.9999999999952252,4.651988679627301e-12
2022-05-20,1.621831675526412e-16,1.0,6.65893463390425e-17
2022-05-21,2.641294851726031e-14,0.9999999999999716,6.704083712667791e-15
2022-05-22,2.412239355213885e-14,0.9999999999999716,5.333297480047867e-15
2022-05-23,2.446669652327316e-14,0.9999999999999716,2.713798906678724e-15
2022-05-24,6.873825738776034e-18,1.0,2.6636685734804297e-17
2022-05-25,3.0655418531370715e-13,0.9999999999996874,4.7677134737357554e-15
2022-05-26,1.2412058701065383e-16,1.0,1.589114160509607e-16
2022-05-27,6.693091505042273e-24,1.0,1.4446738353951718e-18
2022-05-28,4.0349616495705157e-26,1.0,1.2114258241847313e-19
2022-05-29,3.764513522846476e-26,1.0,9.116798965993087e-20
2022-05-30,3.2206062211500687e-27,1.0,1.9410447589687842e-16
2022-06-01,3.5371965455322124e-27,1.0,6.628646113936249e-15
2022-06-02,3.478963821707127e-109,0.9999999989422861,1.0577073144046663e-09
2022-06-03,1.4898906543814475e-110,0.9999999977568166,2.24319430187346e-09
2022-06-04,3.367565474804167e-107,0.9999999999993747,6.330655656309019e-13
2022-06-05,1.05346884555702e-108,1.0,2.0170335894633932e-15
2022-06-06,4.806824652471395e-115,1.0,6.363175842719295e-15
2022-06-07,6.766009165963027e-114,0.999999999999929,7.133685533696678e-14
2022-06-08,1.8956405087701366e-110,1.0,4.764977742490898e-17
2022-06-09,2.8965254807693966e-111,0.999999999999929,7.444911725104736e-14
2022-06-10,1.653300811700876e-113,0.9999999999997442,2.52288326882837e-13
2022-06-11,4.807088477644392e-110,0.9999999999999716,2.7493888865794406e-14
2022-06-12,3.749261009905828e-110,0.9999999999999858,1.9158240356808728e-14
2022-06-13,4.808308277922961e-110,0.9999999999999858,1.9858304467877605e-14
2022-06-14,2.1960460003054337e-103,0.0003850639804765468,0.9996149360195358
2022-06-15,5.566825484880904e-88,0.9999811706424365,1.882935755171118e-05
2022-06-16,3.350649434184605e-90,1.0,1.1532942039214012e-14
2022-06-17,3.134083689031988e-69,0.8894646570625365,0.1105353429374699
2022-06-18,1.8606411210855036e-74,0.9999999993250128,6.749897559734617e-10
2022-06-19,2.163689817184427e-74,0.9999999993918891,6.081127709908357e-10
2022-06-20,4.098520199667357e-74,0.9999999992371897,7.628122292961e-10
2022-06-22,4.149274708350415e-80,1.0,1.3955179994884139e-14
2022-06-23,2.5797895449044134e-76,0.9999999999999716,2.3966325536173056e-14
2022-06-24,3.3465440961429924e-77,0.9999999999982663,1.7411222869533775e-12
2022-06-25,4.4722338510072913e-82,1.0,2.6657144865233216e-16
2022-06-26,4.371528674471079e-82,1.0,2.260634789193316e-16
2022-06-27,6.009406637026353e-82,1.0,2.830038039245933e-16
2022-06-28,3.8838963148456495e-83,1.0,5.071422808285184e-18
2022-06-29,2.7491943076198933e-77,0.999999999986926,1.3068226489883877e-11
2022-06-30,1.1695657106667955e-72,0.999999999827935,1.7207533534770702e-10
2022-07-01,3.968278539694731e-71,0.9999991575084972,8.424914995713093e-07
2022-07-02,9.618848928874345e-199,1.3985012348827285e-06,0.9999986014987714
2022-07-03,1.467200251066979e-198,1.0137794174061586e-06,0.9999989862205916
2022-07-04,1.7897003641427882e-198,7.599350306945151e-07,0.9999992400649705
2022-07-06,2.9231246884489864e-208,6.167756609140263e-11,0.9999999999383249
2022-07-07,2.2321775910154306e-201,3.7614984282966446e-06,0.999996238501578
2022-07-08,2.1480754234866864e-226,0.9867138206646572,0.013286179335342844
2022-07-09,1.5178223963275119e-229,0.9996733774275617,0.0003266225724320353
2022-07-10,8.963414537518133e-229,0.9996665604779431,0.0003334395220663554
2022-07-11,3.699427588197051e-228,0.9993574416166154,0.0006425583833977276
2022-07-12,3.0175670623112498e-220,0.3814518782073097,0.6185481217926863
2022-07-13,1.4762924562963999e-221,0.24046818574501416,0.759531814254985
2022-07-14,6.563036029440217e-207,0.8737949296109286,0.12620507038907885
2022-07-15,3.5111358199687105e-219,0.16401251593070487,0.8359874840692864
2022-07-16,3.47719167845715e-173,0.07839902643592077,0.9216009735640639
2022-07-17,7.13430389368609e-173,0.03966918753647205,0.9603308124635018
2022-07-18,1.3644973309917218e-172,0.020830062468455052,0.9791699375315706
2022-07-19,4.0737545481747407e-168,0.0011731549457934473,0.9988268450542006
2022-07-20,1.4165914425147307e-181,0.0060999518149172155,0.9939000481850703
2022-07-21,6.810829401051687e-185,0.7625265600731134,0.23747343992689054
2022-07-22,5.262872829129859e-187,0.008026761767200092,0.9919732382328121
2022-07-23,9.432824921914938e-181,3.390680596323982e-06,0.9999966093194034
2022-07-24,1.255732927312961e-180,1.8914285762418418e-06,0.9999981085714165
2022-07-25,1.5991117727175056e-180,1.2658962247152711e-06,0.9999987341037749
2022-07-26,2.8846962401511504e-191,1.7213174159116373e-06,0.9999982786825719
2022-07-27,5.517812916274977e-182,7.739809191997025e-07,0.9999992260190578
2022-07-28,4.5502651527272514e-183,6.3815739659318365e-06,0.999993618426016
2022-07-29,1.0246806766252484e-170,0.6602327086533083,0.3397672913466909
2022-07-30,6.661266220811023e-167,0.44209688534707997,0.5579031146528942
2022-07-31,1.1825753650245463e-166,0.2669132373286562,0.7330867626713278
2022-08-01,1.7002732345755847e-168,0.01981535038668418,0.9801846496133373
2022-08-02,0.0,4.8336414559694723e-23,1.0
2022-08-03,0.0,4.695970243404597e-21,1.0
2022-08-04,0.0,4.549302924972193e-22,1.0
2022-08-05,0.0,2.5119412398512524e-14,1.0
2022-08-06,0.0,0.8551244195107459,0.1448755804892555
2022-08-07,0.0,0.7347067417637957,0.26529325823619115
2022-08-08,0.0,0.36351397352954146,0.6364860264704619
2022-08-09,0.0,0.9885216978137088,0.011478302186287264
2022-08-10,0.0,0.8169288554683348,0.18307114453166934
2022-08-11,0.0,0.8510771906092449,0.14892280939074948
2022-08-12,0.0,0.5023013567899576,0.49769864321004886
2022-08-13,0.0,0.012297947719657441,0.9877020522803491
2022-08-14,0.0,0.005485409076926066,0.9945145909230706
2022-08-15,0.0,0.0035156436969154374,0.9964843563030757
2022-08-16,0.0,4.209244722208665e-05,0.9999579075527906
2022-08-17,0.0,0.0003808438362525322,0.999619156163742
2022-08-18,0.0,0.0005875741683614732,0.9994124258316319
2022-08-19,0.0,0.0009850703999224244,0.9990149296000806
2022-08-20,0.0,0.0014546825643823665,0.9985453174356129
2022-08-21,0.0,0.0010217871038362201,0.998978212896172
2022-08-22,0.0,0.0005540647136951354,0.9994459352863183
2022-08-23,0.0,1.7401960682733884e-07,0.9999998259803968
2022-08-24,0.0,1.7525678908477826e-08,0.9999999824743214
2022-08-25,0.0,1.2666029691298423e-05,0.9999873339703046
2022-08-26,0.0,8.16672059477031e-05,0.99991833279404
2022-08-27,0.0,3.05595618643682e-13,0.9999999999996874
2022-08-28,0.0,3.0293316205032577e-13,0.9999999999996874
2022-08-29,0.0,3.0055121417543995e-13,0.9999999999996874
2022-08-30,0.0,2.2296623358684223e-14,0.9999999999999716
2022-08-31,0.0,8.080097294181324e-18,1.0
2022-09-01,0.0,1.3855113572554543e-17,1.0
2022-09-02,0.0,6.141398304409157e-20,1.0
2022-09-03,0.0,2.827317548293971e-20,1.0
2022-09-04,0.0,2.8820069286209734e-20,1.0
2022-09-05,0.0,6.310298862000662e-15,1.0
2022-09-07,0.0,1.4506890231936422e-14,0.9999999999999716
2022-09-08,0.0,3.5184680561748245e-08,0.9999999648153169
2022-09-09,0.0,0.0013426347573694728,0.9986573652426196
2022-09-10,0.0,0.47783247289523256,0.5221675271047764
2022-09-11,0.0,0.4427808621129762,0.5572191378870366
2022-09-12,0.0,0.4100203600755288,0.5899796399244671
2022-09-13,0.0,0.8957215100732067,0.10427848992679194
2022-09-14,0.0,4.035794317575076e-08,0.9999999596420545
2022-09-15,0.0,3.053311561849065e-06,0.9999969466884411
2022-09-16,0.0,1.4813472004670193e-06,0.999998518652791
2022-09-17,0.0,0.003561838720037547,0.9964381612799609
2022-09-18,0.0,0.005344185562259897,0.9946558144377384
2022-09-19,0.0,0.008047254694500367,0.9919527453055091
2022-09-20,0.0,0.6409591400714998,0.3590408599285121
2022-09-21,0.0,0.001620937850202619,0.9983790621497989
2022-09-22,0.0,5.3279590563804005e-05,0.9999467204094393
2022-09-23,0.0,0.7920910692222017,0.20790893077779934
2022-09-24,0.0,2.3522210040469723e-08,0.9999999764777956
2022-09-25,0.0,5.644396765962036e-08,0.9999999435560214
2022-09-26,0.0,1.1520223106769588e-07,0.9999998847977802
2022-09-27,0.0,1.4892002160336944e-14,0.9999999999999716
2022-09-28,0.0,3.3478950007735733e-12,0.9999999999966462
2022-09-29,0.0,0.00013047301785070335,0.9998695269821525
2022-09-30,0.0,4.393194309600258e-10,0.9999999995606856
2022-10-01,0.0,1.3695935116403693e-08,0.9999999863040615
2022-10-02,0.0,3.51834788604368e-21,1.0
2022-10-03,0.0,1.7176032034286278e-12,0.9999999999982947
2022-10-04,0.0,3.031231518137567e-07,0.999999696876859
2022-10-05,0.0,0.813887868612252,0.18611213138775703
2022-10-06,0.0,0.9999999698932531,3.01067446266238e-08
2022-10-07,0.0,0.990085593372191,0.009914406627808599
2022-10-08,0.0,0.9237794186974619,0.07622058130254007
2022-10-09,0.0,0.9375962990613141,0.062403700938682395
2022-10-10,0.0,0.9412791502190425,0.05872084978095957
2022-10-12,0.0,6.800850216046769e-09,0.9999999931991397
2022-10-13,0.0,1.4534362526644871e-06,0.9999985465637498
2022-10-14,0.0,0.997973954743255,0.0020260452567322095
2022-10-15,0.0,0.9999923915055263,7.608494461799059e-06
2022-10-16,0.0,0.8880596297716186,0.11194037022837834
2022-10-17,0.0,0.909742200238092,0.09025779976191466
2022-10-18,0.0,0.9986189452832537,0.0013810547167389861
2022-10-19,0.0,0.9999977809138906,2.219086120747879e-06
2022-10-20,0.0,0.9999999946373919,5.362599023513845e-09
2022-10-21,0.0,0.9999999999996589,3.4202698409547665e-13
2022-10-22,0.0,0.999999976131676,2.3868323660602282e-08
2022-10-23,0.0,0.99999998090766,1.909234926731068e-08
2022-10-24,0.0,0.999999985276702,1.4723308470809644e-08
2022-10-25,0.0,0.9999999737839861,2.6216003766818946e-08
2022-10-26,0.0,0.9999999999997726,2.3072439064555487e-13
2022-10-27,0.0,1.0,1.7194542187384488e-18
2022-10-28,0.0,1.0,7.240316713899193e-20
2022-10-29,0.0,1.0,8.894883950120517e-23
2022-10-30,0.0,1.0,5.313361186145511e-23
2022-10-31,0.0,1.0,2.3781478056799744e-23
2022-11-01,0.0,1.0,1.0162661830819154e-21
2022-11-02,0.0,0.9999999999987494,1.2578915226112234e-12
2022-11-03,0.0,1.0,8.575328706087704e-25
2022-11-04,0.0,1.0,7.761270653267163e-29
2022-11-05,0.0,1.0,1.439614016832948e-20
2022-11-06,0.0,1.0,3.598881931053493e-20
2022-11-07,0.0,1.0,4.5237424332021767e-20
2022-11-08,0.0,1.0,1.3622617449858589e-19
2022-11-09,0.0,0.9999999999994884,5.149969397048841e-13
2022-11-10,0.0,0.9999999930970489,6.902946266497696e-09
2022-11-11,0.0,0.9999999915051205,8.494892940132112e-09
2022-11-15,0.0,0.0005303480398561269,0.9994696519601555
2022-11-16,0.0,5.81404319746349e-07,0.9999994185956764
2022-11-17,0.0,5.7031804174757245e-08,0.9999999429682036
2022-11-18,0.0,7.4607944048742475e-06,0.9999925392055856
2022-11-19,0.0,0.002361101482947579,0.9976388985170617
2022-11-20,0.0,0.0015915200305528184,0.9984084799694591
2022-11-21,0.0,0.00035559262682692083,0.9996444073731845
2022-11-22,0.0,0.022331338194491412,0.9776686618055018
2022-11-23,0.0,0.0020531153262034183,0.9979468846738049
2022-11-24,0.0,1.3585344759305589e-06,0.9999986414655231
2022-11-26,0.0,2.432956684981145e-08,0.9999999756704201
2022-11-27,0.0,1.5844634825712175e-08,0.9999999841553519
2022-11-28,0.0,4.927461925126081e-09,0.9999999950725282
2022-11-29,0.0,4.170704028080846e-09,0.9999999958292847
2022-11-30,0.0,2.0980063429953576e-05,0.9999790199365617
2022-12-01,0.0,1.951541542904759e-08,0.9999999804845745
2022-12-02,0.0,2.7042639418030427e-20,1.0
2022-12-03,0.0,4.730549468468873e-25,1.0
2022-12-04,0.0,2.6419710412357253e-25,1.0
2022-12-05,0.0,2.460336693046031e-26,1.0
2022-12-06,0.0,8.539408112626473e-24,1.0
2022-12-07,0.0,1.0008338266418724e-12,0.9999999999990052
2022-12-08,0.0,2.156533991708262e-17,1.0
2022-12-09,0.0,4.500108938469034e-17,1.0
2022-12-10,0.0,5.3600422224357864e-17,1.0
2022-12-11,0.0,4.7528571752037894e-17,1.0
2022-12-12,0.0,4.1162757794550046e-17,1.0
2022-12-13,0.0,1.5131188078785758e-19,1.0
2022-12-14,0.0,3.302680883671922e-16,1.0
2022-12-15,0.0,2.9779069793922547e-18,1.0
2022-12-16,0.0,2.7659452976439087e-25,1.0
2022-12-17,0.0,8.965962925741289e-26,1.0
2022-12-18,0.0,6.703743544477041e-26,1.0
2022-12-19,0.0,1.000034345189965e-24,1.0
2022-12-20,0.0,1.1448406664634145e-21,1.0
2022-12-21,0.0,5.5735219582889714e-24,1.0
2022-12-22,0.0,2.2991711509517174e-20,1.0
2022-12-23,0.0,2.188816025314386e-25,1.0
2022-12-24,0.0,1.7934973706661256e-21,1.0
2022-12-25,0.0,1.4022355628052397e-21,1.0
2022-12-26,0.0,6.441893172753917e-20,1.0
2022-12-28,0.0,5.724656353215994e-22,1.0
2022-12-29,0.0,2.958637623295384e-27,1.0
2022-12-30,0.0,1.811743575675884e-23,1.0
2022-12-31,0.0,3.8862744847976815e-19,1.0
2023-01-01,0.0,2.513592819136898e-19,1.0
2023-01-02,0.0,1.0760051294403173e-25,1.0
2023-01-04,0.0,1.5066144311562388e-30,1.0
2023-01-05,0.0,2.1613614580764034e-18,1.0
2023-01-06,0.0,0.9999999965672259,3.432776605559585e-09
2023-01-07,0.0,0.9999999999079421,9.205429159120144e-11
2023-01-08,0.0,0.9999999999730562,2.6949804763658355e-11
2023-01-09,0.0,0.9999999999703562,2.964076404951921e-11
2023-01-10,0.0,0.9999994796283079,5.203716823650137e-07
2023-01-11,0.0,1.0,1.1864242947268955e-14
2023-01-12,0.0,0.999999999999261,7.34116922677142e-13
2023-01-13,0.0,1.0,1.6388259664576067e-15
2023-01-14,0.0,1.0,7.928500666766572e-18
2023-01-15,0.0,1.0,1.161121421531557e-16
2023-01-16,0.0,1.0,1.9721663149294482e-16
2023-01-18,0.0,0.9999999999999432,4.295373805486759e-14
2023-01-19,0.0,0.999999999857522,1.4247979573555632e-10
2023-01-20,0.0,0.9999999916578304,8.342156955515e-09
2023-01-21,0.0,0.9999999999922977,7.700636952906709e-12
2023-01-22,0.0,0.9999999999922125,7.79441590285609e-12
2023-01-23,0.0,0.9999999999938893,6.122102899069548e-12
2023-01-24,0.0,1.0,1.0499787775257594e-15
2023-01-25,0.0,1.0,5.8520485319451065e-15
2023-01-26,0.0,0.9999999999999432,5.5881251354769296e-14
2023-01-27,0.0,1.0,2.217517784334461e-15
2023-01-28,0.0,1.0,1.0541134393328431e-17
2023-01-29,0.0,1.0,1.8122493055725514e-17
2023-01-30,0.0,1.0,2.683354145190857e-17
2023-01-31,0.0,0.9999999999994031,5.977691144167966e-13
2023-02-01,0.0,0.999999999999801,2.13109928471602e-13
2023-02-02,0.0,0.9999999999999432,5.967681827512424e-14
2023-02-03,0.0,0.9999999999990905,9.331682585288468e-13
2023-02-04,0.0,1.0,3.899591642030282e-29
2023-02-05,0.0,1.0,5.891997021532695e-29
2023-02-06,0.0,1.0,9.193850979597402e-29
2023-02-07,0.0,1.0,2.74851090115564e-29
2023-02-08,0.0,1.0,3.508177781462704e-34
2023-02-09,0.0,1.0,1.1970645916216212e-28
2023-02-10,0.0,1.0,2.8468160613765423e-25
2023-02-11,0.0,1.0,1.4118162709487272e-26
2023-02-12,0.0,1.0,1.5355001490880296e-26
2023-02-13,0.0,1.0,3.6174896242627624e-26
2023-02-14,0.0,1.0,1.5894823848396963e-26
2023-02-15,0.0,1.0,1.997896931072701e-19
2023-02-16,0.0,1.0,5.250247192721367e-24
2023-02-17,0.0,1.0,1.6404551260790638e-16
2023-02-18,0.0,1.0,9.537094647648581e-17
2023-02-19,0.0,1.0,1.0693233113939692e-16
2023-02-20,0.0,1.0,2.3739023948482123e-17
2023-02-22,0.0,0.996939023517358,0.00306097648264156
2023-02-23,0.0,0.9999999951738516,4.8261606286145005e-09
2023-02-24,0.0,0.9999999999999716,2.22184837210085e-14
2023-02-25,0.0,1.0,3.5468038986982125e-17
2023-02-26,0.0,1.0,8.05079050223829e-17
2023-02-27,0.0,1.0,1.3980456955568678e-16
2023-02-28,0.0,1.0,1.933387202038425e-21
2023-03-01,0.0,1.0,4.752107826651071e-20
2023-03-02,0.0,1.0,4.759809158991641e-21
2023-03-03,0.0,1.0,2.5989080167424313e-27
2023-03-04,0.0,1.0,2.7820707987998826e-29
2023-03-05,0.0,1.0,5.601918808578545e-29
2023-03-06,0.0,1.0,2.320680888597101e-51
2023-03-07,0.0,1.0,1.7186091702406418e-50
2023-03-08,0.0,1.0,4.0144154289722577e-44
2023-03-09,0.0,1.0,6.594529662478109e-44
2023-03-10,0.0,1.0,1.5524150143373435e-31
2023-03-11,0.0,1.0,7.137872486702121e-19
2023-03-12,0.0,1.0,4.894304861756537e-20
2023-03-13,0.0,1.0,6.313703920444201e-21
2023-03-14,0.0,0.9999709814049792,2.9018595007904366e-05
2023-03-15,0.0,1.0,9.247306566684698e-20
2023-03-16,0.0,0.9999999963319226,3.668064012700371e-09
2023-03-17,0.0,1.0,2.07811392812664e-26
2023-03-18,0.0,0.08004575328620106,0.919954246713781
2023-03-19,0.0,0.1839493825255516,0.8160506174744384
2023-03-20,0.0,0.2752346637622865,0.7247653362377325
2023-03-21,0.0,0.9999232045071854,7.679549283062605e-05
2023-03-22,0.0,1.0,1.5654549448468997e-16
2023-03-23,0.0,0.9999974015839478,2.5984160307443627e-06
2023-03-24,0.0,0.6298671358646065,0.37013286413536656
2023-03-25,0.0,0.9843815171234128,0.015618482876606912
2023-03-26,0.0,0.9767795959373513,0.02322040406263029
2023-03-27,0.0,0.9774701082317677,0.022529891768204833
2023-03-28,0.0,0.9999999915420972,8.457929667811748e-09
2023-03-29,0.0,0.9999999995703206,4.2967771346174967e-10
2023-03-30,0.0,1.0,4.5164147736654687e-17
2023-03-31,0.0,1.0,2.875550401568877e-16
2023-04-01,0.0,1.0,1.1762652595409254e-16
2023-04-02,0.0,1.0,6.317912150568022e-15
2023-04-03,0.0,1.0,5.508356438321936e-15
2023-04-04,0.0,1.0,1.8777575254380617e-46
2023-04-05,0.0,1.0,1.216356428417279e-40
2023-04-06,0.0,1.0,6.660427512371059e-39
2023-04-07,0.0,1.0,6.082351369113269e-42
2023-04-08,0.0,1.0,3.205409452702443e-42
2023-04-09,0.0,1.0,2.2422332327584806e-42
2023-04-10,0.0,1.0,3.185386921515634e-42
2023-04-11,0.0,1.0,5.007886245911812e-43
2023-04-12,0.0,1.0,1.5146216597836057e-42
2023-04-13,0.0,1.0,1.3703857695850392e-38
2023-04-14,0.0,1.0,3.0465926729783095e-41
2023-04-15,0.0,1.0,2.1953440328297468e-42
2023-04-16,0.0,1.0,2.3142297975329205e-42
2023-04-17,0.0,1.0,2.813342953107717e-42
2023-04-18,0.0,1.0,1.3611192389751187e-47
2023-04-19,0.0,1.0,6.067369427362612e-46
2023-04-20,0.0,1.0,2.821948758145661e-45
2023-04-21,0.0,1.0,1.378782871251223e-41
2023-04-22,0.0,1.0,6.772457366491025e-43
2023-04-23,0.0,1.0,6.049842250538838e-43
2023-04-24,0.0,1.0,1.0442050075231763e-42
2023-04-25,0.0,1.0,2.4253741605315144e-40
2023-04-26,0.0,1.0,8.28898295470017e-37
2023-04-27,0.0,1.0,1.1802830988914507e-34
2023-04-28,0.0,1.0,1.2607832937396421e-42
2023-04-29,0.0,1.0,5.019763350549942e-46
2023-04-30,0.0,1.0,5.379221994117532e-46
2023-05-01,0.0,1.0,6.742368294902494e-46
2023-05-02,0.0,1.0,2.3356748938013704e-48
2023-05-03,0.0,1.0,7.902015944142392e-39
2023-05-04,0.0,1.0,1.1054085865125984e-32
2023-05-05,0.0,1.0,1.630802827753328e-22
2023-05-06,0.0,1.0,1.1850620097388771e-36
2023-05-07,0.0,1.0,1.1492017126250784e-36
2023-05-08,0.0,1.0,2.030078736309535e-36
2023-05-09,0.0,1.0,3.809904518916289e-41
2023-05-10,0.0,1.0,2.4169185841414567e-40
2023-05-11,0.0,1.0,5.902128421538758e-43
2023-05-12,0.0,1.0,5.023784831623674e-55
2023-05-13,0.0,1.0,7.134528737944901e-62
2023-05-14,0.0,1.0,4.76704020573454e-62
2023-05-15,0.0,1.0,3.461992727314901e-62
2023-05-16,0.0,1.0,8.10459024046873e-52
2023-05-17,0.0,1.0,1.729356205025751e-49
2023-05-18,0.0,1.0,4.964740037341429e-56
2023-05-19,0.0,1.0,2.78849428213129e-65
2023-05-20,0.0,1.0,1.1430599624023043e-57
2023-05-21,0.0,1.0,3.6159225769631245e-57
2023-05-22,0.0,1.0,9.536901614920668e-57
2023-05-23,0.0,1.0,1.6447416596062085e-57
2023-05-24,0.0,1.0,4.372180220255151e-52
2023-05-25,0.0,1.0,3.3168959897370044e-48
2023-05-26,0.0,1.0,9.120498962384217e-56
2023-05-27,0.0,1.0,2.784011797944772e-58
2023-05-28,0.0,1.0,1.5161684348376455e-57
2023-05-29,0.0,1.0,6.611632846365388e-57
2023-05-31,0.0,1.0,1.000121750580023e-60
2023-06-01,0.0,1.0,3.8126055858253693e-54
2023-06-02,0.0,1.0,5.447287842788134e-60
2023-06-03,0.0,1.0,2.742275996196455e-68
2023-06-04,0.0,1.0,2.810273942568151e-69
2023-06-05,0.0,1.0,3.393530240761008e-60
2023-06-06,0.0,1.0,2.3967512442187203e-60
2023-06-07,0.0,1.0,7.077672534376467e-64
2023-06-08,0.0,1.0,9.993344746084644e-62
2023-06-09,0.0,1.0,3.724568935454429e-54
2023-06-10,0.0,1.0,2.8237235158467254e-54
2023-06-11,0.0,1.0,7.302920209812924e-54
2023-06-12,0.0,1.0,1.6882657859705156e-53
2023-06-13,0.0,1.0,3.865659096732643e-51
2023-06-14,0.0,1.0,2.3657159530654833e-54
2023-06-15,0.0,1.0,1.5735951525425677e-48
2023-06-16,0.0,1.0,1.386337374715592e-43
2023-06-17,0.0,1.0,2.618894367906207e-44
2023-06-18,0.0,1.0,5.036489638099658e-44
2023-06-19,0.0,1.0,8.320901965060533e-44
2023-06-21,0.0,1.0,4.53812534402513e-47
2023-06-22,0.0,1.0,2.678589587643618e-50
2023-06-23,0.0,1.0,6.333618249485839e-53
2023-06-24,0.0,1.0,5.227256895854576e-52
