Date,P_Risk-On,P_Risk-Off,P_Neutral,regime_label,regime_cluster
2019-03-20,0.9997787695082703,5.549545851230657e-16,0.00022123049172895654,Risk-On,2
2019-03-21,0.9997117798268551,8.004772719059789e-18,0.0002882201731448091,Risk-On,2
2019-03-22,0.9997811557997316,5.568883446410568e-15,0.00021884420026271567,Risk-On,2
2019-03-23,0.9990734786038687,4.3237955285294313e-14,0.000926521396088146,Risk-On,2
2019-03-24,0.9989897510890762,4.6839562263389236e-14,0.001010248910877272,Risk-On,2
2019-03-25,0.9987161715665802,1.9603642145891553e-13,0.0012838284332239078,Risk-On,2
2019-03-26,0.9984811357094596,4.1846962788267195e-13,0.0015188642901218883,Risk-On,2
2019-03-27,0.999512329966388,1.3703643914326126e-13,0.0004876700334747279,Risk-On,2
2019-03-28,0.9996558281621511,7.456909322219573e-14,0.00034417183777393556,Risk-On,2
2019-03-29,0.9998286373545061,4.4505750953146395e-14,0.00017136264544957434,Risk-On,2
2019-03-30,0.9998705334919838,7.123017119753469e-14,0.000129466507945339,Risk-On,2
2019-03-31,0.9998679017151982,7.283587461628407e-14,0.00013209828472929175,Risk-On,2
2019-04-01,0.99986931565486,1.3896103940943723e-13,0.00013068434500120322,Risk-On,2
2019-04-02,0.9998050357061753,8.882658990779368e-14,0.00019496429373618723,Risk-On,2
2019-04-03,0.9998616780282663,5.065996722763314e-14,0.00013832197168326595,Risk-On,2
2019-04-04,0.9998350542268698,3.942051148583968e-14,0.0001649457730910878,Risk-On,2
2019-04-05,0.9998582653434994,5.5603905458310934e-14,0.0001417346564451348,Risk-On,2
2019-04-06,0.9998932119931407,6.785605489542711e-14,0.00010678800679161761,Risk-On,2
2019-04-07,0.99991773164262,4.930784296516481e-14,8.226835733082531e-05,Risk-On,2
2019-04-08,0.9999298426935096,3.9913959330407534e-14,7.015730645010704e-05,Risk-On,2
2019-04-09,0.9999081537526745,8.499668404581926e-15,9.184624731677878e-05,Risk-On,2
2019-04-10,0.9998589547606623,1.8174489344002342e-14,0.0001410452393192131,Risk-On,2
2019-04-11,0.9998719429005787,1.6364124726577725e-14,0.00012805709940475913,Risk-On,2
2019-04-12,0.9999064691868936,4.9852526022357965e-15,9.353081310151337e-05,Risk-On,2
2019-04-13,0.9999187583924901,1.888899347345392e-15,8.124160750839234e-05,Risk-On,2
2019-04-14,0.9999170486019757,1.907402519137664e-15,8.295139802222435e-05,Risk-On,2
2019-04-15,0.9998909223793271,3.904397151581149e-15,0.00010907762066921118,Risk-On,2
2019-04-16,0.9998909918146827,3.8926882105941054e-15,0.00010900818531358537,Risk-On,2
2019-04-17,0.9998225921601703,1.1576096498826161e-14,0.00017740783981804034,Risk-On,2
2019-04-18,0.9997762049248452,5.840326478701457e-14,0.00022379507509642934,Risk-On,2
2019-04-19,0.9998112398058666,3.795498162533957e-13,0.00018876019375393442,Risk-On,2
2019-04-20,0.9998112398058666,3.795498162533957e-13,0.00018876019375393442,Risk-On,2
2019-04-21,0.9998153283119928,3.7574856998905347e-13,0.00018467168763168038,Risk-On,2
2019-04-22,0.9997659359125017,8.77253692745939e-13,0.0002340640866209626,Risk-On,2
2019-04-23,0.9997556624646433,5.037251178430088e-13,0.00024433753485320693,Risk-On,2
2019-04-24,0.9997897597109751,1.3711442012638362e-12,0.00021024028765379794,Risk-On,2
2019-04-25,0.9997965831310478,2.4283369503570346e-11,0.0002034168446688604,Risk-On,2
2019-04-26,0.9997678671714234,3.1112695913921325e-11,0.00023213279746381655,Risk-On,2
2019-04-27,0.9997524345621985,3.240107553813233e-11,0.00024756540540029823,Risk-On,2
2019-04-28,0.9997558200022749,3.152570016083788e-11,0.0002441799661993097,Risk-On,2
2019-04-29,0.9997209231884849,2.2545709412128342e-11,0.0002790767889693785,Risk-On,2
2019-04-30,0.9997074842859962,5.849271550594088e-12,0.0002925157081544219,Risk-On,2
2019-05-01,0.9997953303843876,3.272615875870659e-13,0.0002046696152848846,Risk-On,2
2019-05-02,0.9997024850196456,3.413023775763377e-12,0.00029751497694168133,Risk-On,2
2019-05-03,0.9997262109225192,2.342210103979586e-12,0.0002737890751384049,Risk-On,2
2019-05-04,0.9998197312328013,8.077175592394633e-13,0.00018026876639073972,Risk-On,2
2019-05-05,0.999815457532121,8.143006754034823e-13,0.0001845424670647355,Risk-On,2
2019-05-06,0.9998753938067103,3.820281686168634e-13,0.00012460619290737343,Risk-On,2
2019-05-07,0.9997611059982277,1.643342911853709e-12,0.00023889400012899552,Risk-On,2
2019-05-08,0.9967600636754403,8.42376972911386e-12,0.0032399363161362557,Risk-On,2
2019-05-09,0.9948798220346643,1.0383041592341948e-11,0.005120177954952639,Risk-On,2
2019-05-10,0.99369385462464,5.221746350683976e-12,0.006306145370138702,Risk-On,2
2019-05-11,0.9991125794808896,2.1027785269763607e-12,0.0008874205170078427,Risk-On,2
2019-05-12,0.9993502887298595,1.6353187714062323e-12,0.0006497112685049237,Risk-On,2
2019-05-13,0.9997105984859794,4.378480024658866e-13,0.0002894015135828264,Risk-On,2
2019-05-14,0.9747576150533205,2.052510634225483e-11,0.02524238492615353,Risk-On,2
2019-05-15,0.9986104216230266,6.614737334952868e-12,0.0013895783703584141,Risk-On,2
2019-05-16,0.9995256719077908,5.805486854097313e-12,0.00047432808640336454,Risk-On,2
2019-05-17,0.9998524549300715,2.211411546529126e-12,0.00014754506771665974,Risk-On,2
2019-05-18,0.9998226021806225,2.0864123371183243e-12,0.00017739781729115387,Risk-On,2
2019-05-19,0.9997685857754878,2.655491398526805e-12,0.00023141422185633093,Risk-On,2
2019-05-20,0.999778059039109,5.879198077138496e-12,0.00022194095501184625,Risk-On,2
2019-05-21,0.9997245718034974,4.082370162513516e-12,0.0002754281924200021,Risk-On,2
2019-05-22,0.9998692328263414,3.4842925484333003e-12,0.00013076717017467855,Risk-On,2
2019-05-23,0.9998838987771012,1.0754388045527756e-11,0.00011610121214439788,Risk-On,2
2019-05-24,0.9994978378982357,9.099110233193129e-12,0.0005021620926652761,Risk-On,2
2019-05-25,0.9996980920384806,1.5802633753684842e-12,0.0003019079599388053,Risk-On,2
2019-05-26,0.9997567250826614,1.3485049303473232e-12,0.00024327491599030138,Risk-On,2
2019-05-27,0.9996143905237334,1.2451818266353835e-12,0.00038560947502136494,Risk-On,2
2019-05-28,0.999661947332068,9.792939615898677e-13,0.0003380526669530957,Risk-On,2
2019-05-29,0.9995700617545055,2.6213514558784406e-12,0.0004299382428733423,Risk-On,2
2019-05-30,0.9993741126202335,8.638855452309757e-12,0.0006258873711278112,Risk-On,2
2019-05-31,0.9995506292589302,1.2304491803230612e-11,0.0004493707287656619,Risk-On,2
2019-06-01,0.995839687628876,3.6620353041769844e-11,0.004160312334503558,Risk-On,2
2019-06-02,0.9956760800532325,3.879571537258254e-11,0.004323919907970924,Risk-On,2
2019-06-03,0.9974007721429435,9.19086674075218e-12,0.0025992278478656618,Risk-On,2
2019-06-04,0.9920615184346836,6.501540092116146e-12,0.007938481558814011,Risk-On,2
2019-06-05,0.9984715517951136,1.4653498043107632e-12,0.0015284482034208383,Risk-On,2
2019-06-06,0.996299649254706,1.1702023708617454e-10,0.00370035062827407,Risk-On,2
2019-06-07,0.9929919333526754,9.094667811575186e-11,0.007008066556377418,Risk-On,2
2019-06-08,0.9457806234488648,4.201401806549838e-11,0.05421937650912143,Risk-On,2
2019-06-09,0.9184896113876605,5.831552734802013e-11,0.08151038855402311,Risk-On,2
2019-06-10,0.9940684568326194,5.840093395933806e-12,0.0059315431615406455,Risk-On,2
2019-06-11,0.9973441360326918,3.758259430561552e-12,0.002655863963549577,Risk-On,2
2019-06-12,0.9985001513444287,1.0684891406051608e-12,0.0014998486545026969,Risk-On,2
2019-06-13,0.9990299601123561,4.266992186365874e-12,0.000970039883376625,Risk-On,2
2019-06-14,0.9987951797344077,1.2068193437272326e-11,0.0012048202535242603,Risk-On,2
2019-06-15,0.9994415206515015,1.2444883871299945e-10,0.0005584792240497543,Risk-On,2
2019-06-16,0.9994375432395475,1.2040185943652718e-10,0.0005624566400511165,Risk-On,2
2019-06-17,0.9992936866262605,2.328492683817157e-10,0.0007063131408902944,Risk-On,2
2019-06-18,0.9993252737771768,2.4449986276242195e-10,0.0006747259783236419,Risk-On,2
2019-06-19,0.999105732419919,8.775799458762524e-10,0.0008942667025012587,Risk-On,2
2019-06-20,0.9988370322550811,1.297720092771817e-10,0.001162967615146937,Risk-On,2
2019-06-21,0.9954823503497018,1.7967023401951772e-10,0.0045176494706276335,Risk-On,2
2019-06-22,0.9903450840632217,4.372600687121424e-11,0.009654915893052058,Risk-On,2
2019-06-23,0.9909926129250541,4.1130762311749915e-11,0.009007387033815357,Risk-On,2
2019-06-24,0.9957713206832522,9.353849022194911e-12,0.0042286793073935845,Risk-On,2
2019-06-25,0.9938607514226365,4.471755037651566e-12,0.0061392485728912335,Risk-On,2
2019-06-26,0.9905988048154063,8.356592103961683e-12,0.00940119517623705,Risk-On,2
2019-06-27,0.9930663934768256,3.7017878549764556e-12,0.006933606519472286,Risk-On,2
2019-06-28,0.9957911938807715,1.3295937612739412e-12,0.004208806117898677,Risk-On,2
2019-06-29,0.9975236152538094,6.758244126471196e-13,0.0024763847455145124,Risk-On,2
2019-06-30,0.997561785949452,6.703257504822909e-13,0.0024382140498779657,Risk-On,2
2019-07-01,0.996540377927396,3.4896023175511252e-12,0.003459622069114278,Risk-On,2
2019-07-02,0.9986983703631556,1.7704154135143177e-11,0.00130162961914074,Risk-On,2
2019-07-03,0.9992193476485791,1.0306214600274185e-11,0.000780652341114839,Risk-On,2
2019-07-04,0.9992768078660349,1.3664091954808052e-11,0.0007231921203013919,Risk-On,2
2019-07-05,0.9992868004277462,1.2780582787246617e-11,0.0007131995594729293,Risk-On,2
2019-07-06,0.9994424396120501,3.0325848937894674e-11,0.0005575603576240854,Risk-On,2
2019-07-07,0.9995373881214931,2.287179913965545e-11,0.0004626118556352982,Risk-On,2
2019-07-08,0.9997169919879005,8.7338596347708e-12,0.00028300800336596144,Risk-On,2
2019-07-09,0.9996980770742963,6.3539321425074685e-12,0.00030192291935023227,Risk-On,2
2019-07-10,0.9997304483949249,9.937907077722493e-12,0.00026955159513744354,Risk-On,2
2019-07-11,0.9997482304270138,3.4758737803063006e-13,0.0002517695726386214,Risk-On,2
2019-07-12,0.9997262484908498,2.045337948062925e-13,0.00027375150894589907,Risk-On,2
2019-07-13,0.9997300173781669,8.523598100754026e-14,0.00026998262174787697,Risk-On,2
2019-07-14,0.999722623498864,9.03240629103151e-14,0.0002773765010458272,Risk-On,2
2019-07-15,0.9997091002165603,6.723626423007774e-14,0.00029089978337263717,Risk-On,2
2019-07-16,0.9996680020108952,2.0434725603109275e-13,0.0003319979889001269,Risk-On,2
2019-07-17,0.9996942520403693,1.929889332626645e-12,0.00030574795770051176,Risk-On,2
2019-07-18,0.9994662237215098,2.500749725500957e-12,0.0005337762759894056,Risk-On,2
2019-07-19,0.9994223561791857,5.45800675105383e-13,0.0005776438202687454,Risk-On,2
2019-07-20,0.9992532422483507,3.0642911082716537e-12,0.000746757748585116,Risk-On,2
2019-07-21,0.9992464054731633,3.0838866665614126e-12,0.000753594523753092,Risk-On,2
2019-07-22,0.9990108897189163,2.961478945966088e-11,0.0009891102514688198,Risk-On,2
2019-07-23,0.999393924988025,1.504642461820972e-11,0.0006060749969289208,Risk-On,2
2019-07-24,0.9995497467488691,3.011684030110426e-11,0.0004502532210140058,Risk-On,2
2019-07-25,0.9995982939242629,3.546891177692684e-11,0.00040170604026796517,Risk-On,2
2019-07-26,0.9995841587613458,1.0317999038118337e-10,0.00041584113547416695,Risk-On,2
2019-07-27,0.9995421652186987,3.5366026039138156e-10,0.0004578344276412245,Risk-On,2
2019-07-28,0.9995707519411234,3.1511226970077924e-10,0.0004292477437642715,Risk-On,2
2019-07-29,0.9997920889232521,6.983537916019272e-11,0.00020791100691263558,Risk-On,2
2019-07-30,0.9997776590507161,7.466609624981368e-11,0.00022234087461786255,Risk-On,2
2019-07-31,0.9997461865621362,9.158156426264174e-11,0.0002538133462823866,Risk-On,2
2019-08-01,0.9993482654369437,8.104809714561774e-10,0.0006517337525756075,Risk-On,2
2019-08-02,0.9954522635283227,2.7603214728910227e-09,0.004547733711355518,Risk-On,2
2019-08-03,0.9909557159447674,4.140213881738872e-09,0.00904427991501813,Risk-On,2
2019-08-04,0.992239597188069,3.6823454182219253e-09,0.007760399129585059,Risk-On,2
2019-08-05,0.9940951171446449,2.4699864844074728e-09,0.00590488038536808,Risk-On,2
2019-08-06,0.01827095572573561,1.4530931037421965e-09,0.9817290428211718,Neutral,1
2019-08-07,0.9494983103266831,2.0975750233661233e-09,0.05050168757574245,Risk-On,2
2019-08-08,0.9757593910624913,3.079659599191149e-09,0.02424060585784944,Risk-On,2
2019-08-09,0.9977462062555081,8.391781839548285e-10,0.0022537929053139507,Risk-On,2
2019-08-10,0.9945455334661611,6.937923107358977e-10,0.0054544658400469724,Risk-On,2
2019-08-11,0.9738923043221155,2.7795248287944303e-09,0.026107692898359364,Risk-On,2
2019-08-12,0.9914337709267677,9.101050257949655e-10,0.008566228163127958,Risk-On,2
2019-08-13,0.8543490519685831,2.293042359534172e-09,0.14565094573837375,Risk-On,2
2019-08-14,0.9979347909274817,1.1485397278275016e-09,0.002065207923978294,Risk-On,2
2019-08-15,0.7765031238349109,1.0834896037121097e-07,0.22349676781612945,Risk-On,2
2019-08-16,0.9146784849860587,1.9385525132028674e-07,0.08532132115868994,Risk-On,2
2019-08-17,0.9954322448887353,2.625383789444556e-08,0.00456772885742758,Risk-On,2
2019-08-18,0.9952772479103473,3.0546723287587455e-08,0.004722721542930088,Risk-On,2
2019-08-19,0.9916317882091099,9.407428687149634e-08,0.008368117716603186,Risk-On,2
2019-08-20,0.9908910128703007,1.9584041127797532e-07,0.009108791289288005,Risk-On,2
2019-08-21,0.9928752820889515,8.890686672116894e-08,0.007124629004181799,Risk-On,2
2019-08-22,0.9987277766499617,3.226248781316436e-08,0.0012721910875507381,Risk-On,2
2019-08-23,0.9983483305654747,3.962140604087672e-09,0.001651665472384271,Risk-On,2
2019-08-24,0.9649173783912046,8.247183918379832e-09,0.03508261336161228,Risk-On,2
2019-08-25,0.9477146350293058,1.0922105726673194e-08,0.0522853540485883,Risk-On,2
2019-08-26,0.9808174531679579,6.643645061032406e-10,0.01918254616767791,Risk-On,2
2019-08-27,0.9931736830055563,1.93425462289149e-09,0.006826315060189362,Risk-On,2
2019-08-28,0.985138391916266,3.7287013569745326e-10,0.01486160771086456,Risk-On,2
2019-08-29,0.989473250638122,1.8970920190361096e-09,0.01052674746478557,Risk-On,2
2019-08-30,0.994710974745325,5.180537158103972e-09,0.005289020074138661,Risk-On,2
2019-08-31,0.9841459809965383,5.760280888445498e-08,0.015853961400652098,Risk-On,2
2019-09-01,0.9945677554904404,2.245840353988535e-08,0.005432222051156258,Risk-On,2
2019-09-02,0.9925179340897189,1.776841583633935e-08,0.007482048141864841,Risk-On,2
2019-09-03,0.9953746902675951,1.4094471543105805e-08,0.004625295637933868,Risk-On,2
2019-09-04,0.9952688189386703,2.555729233305292e-08,0.004731155504037568,Risk-On,2
2019-09-05,0.9986902365018765,1.7675945146900668e-09,0.0013097617305288358,Risk-On,2
2019-09-06,0.9991847038731024,2.2196451189825458e-10,0.0008152959049326688,Risk-On,2
2019-09-07,0.9995909329193747,7.909300753759071e-11,0.0004090670015318393,Risk-On,2
2019-09-08,0.9995909329193747,7.909300753759071e-11,0.0004090670015318393,Risk-On,2
2019-09-09,0.9995086357884487,1.5247031838593955e-10,0.0004913640590808562,Risk-On,2
2019-09-10,0.9995810140947091,4.8235537847431605e-11,0.000418985857055041,Risk-On,2
2019-09-11,0.9996839144801141,1.9096819519032582e-11,0.000316085500789191,Risk-On,2
2019-09-12,0.9997647005826713,1.8623291369039615e-10,0.00023529923109571568,Risk-On,2
2019-09-13,0.9996997619621288,1.1378823010415454e-11,0.00030023802649215215,Risk-On,2
2019-09-14,0.9996109694118362,9.801391628002636e-12,0.00038903057836200397,Risk-On,2
2019-09-15,0.9996080462877578,1.2369255878710604e-11,0.00039195369987276175,Risk-On,2
2019-09-16,0.9995921689219868,1.5437055220852503e-11,0.0004078310625761514,Risk-On,2
2019-09-17,0.9996182451961597,6.3347793387261e-11,0.0003817547404926146,Risk-On,2
2019-09-18,0.9995464444773209,1.496576502486459e-11,0.0004535555077135417,Risk-On,2
2019-09-19,0.9998173465386718,4.260436983181049e-11,0.00018265341872369587,Risk-On,2
2019-09-20,0.9997392971431831,1.2684511153643913e-11,0.0002607028441322313,Risk-On,2
2019-09-21,0.9995657277782488,1.265283214811568e-10,0.0004342720952225078,Risk-On,2
2019-09-22,0.9996039409762095,1.2029939035837025e-10,0.0003960589034913046,Risk-On,2
2019-09-23,0.9995723212593175,1.2662230505779317e-10,0.00042767861405987794,Risk-On,2
2019-09-24,0.9997267286986453,5.895917831262986e-11,0.00027327124239519144,Risk-On,2
2019-09-25,0.9989349135263913,5.318572104781756e-11,0.0010650864204230879,Risk-On,2
2019-09-26,0.9996983754491984,1.0626670736021073e-09,0.00030162348813469103,Risk-On,2
2019-09-27,0.9997451427645633,2.938790875532487e-09,0.0002548542966461972,Risk-On,2
2019-09-28,0.9994072580665708,2.570877876023821e-09,0.0005927393625515312,Risk-On,2
2019-09-29,0.9994093362360212,2.56526694917355e-09,0.0005906611987117434,Risk-On,2
2019-09-30,0.9995011743031624,2.9980307124810566e-09,0.0004988226988068224,Risk-On,2
2019-10-01,0.9999093786434097,2.8335486227815286e-10,9.06210732354864e-05,Risk-On,2
2019-10-02,0.9985108408974863,4.513129004190312e-09,0.0014891545893847384,Risk-On,2
2019-10-03,0.9837991826699999,4.2347178797894137e-08,0.016200774982821818,Risk-On,2
2019-10-04,0.9946282435156979,2.74811563963009e-08,0.005371729003146089,Risk-On,2
2019-10-05,0.9991655161491229,5.268301080791441e-09,0.0008344785825761449,Risk-On,2
2019-10-06,0.9990687268211029,5.561364168209323e-09,0.0009312676175326427,Risk-On,2
2019-10-07,0.9992250403683078,2.440797303778816e-09,0.0007749571908950613,Risk-On,2
2019-10-08,0.9982780737910614,4.4389229932963475e-09,0.001721921770015622,Risk-On,2
2019-10-09,0.9932472192928444,1.4613450258887351e-08,0.006752766093705278,Risk-On,2
2019-10-10,0.9980790537512987,1.9690785694854735e-08,0.0019209265579151885,Risk-On,2
2019-10-11,0.998752881249817,8.812521440403803e-10,0.0012471178689309461,Risk-On,2
2019-10-12,0.9994129527354019,4.159614357191908e-11,0.0005870472230016909,Risk-On,2
2019-10-13,0.9993710818991614,4.4578161048853346e-11,0.000628918056260765,Risk-On,2
2019-10-14,0.997947431595117,1.021643782980885e-10,0.0020525683027183736,Risk-On,2
2019-10-16,0.9989010706577722,6.88331724266656e-11,0.0010989292733950284,Risk-On,2
2019-10-17,0.9991193735661994,1.6667771729248815e-10,0.000880626267122448,Risk-On,2
2019-10-18,0.9990594223180238,2.3259070564401102e-11,0.0009405776587172886,Risk-On,2
2019-10-19,0.9985740281785082,7.867531624272897e-12,0.001425971813624106,Risk-On,2
2019-10-20,0.9985740281785082,7.867531624272897e-12,0.001425971813624106,Risk-On,2
2019-10-21,0.9983531258535655,1.645380776417242e-11,0.0016468741299810752,Risk-On,2
2019-10-22,0.9985190925560777,1.909569372292613e-10,0.0014809072529654165,Risk-On,2
2019-10-23,0.9985505060774006,1.6177167578184038e-10,0.0014494937608280007,Risk-On,2
2019-10-24,0.9986121974691717,7.553344181530827e-11,0.0013878024552948722,Risk-On,2
2019-10-25,0.998739988797791,1.9690250906689938e-10,0.001260011005306115,Risk-On,2
2019-10-26,0.9990648269863931,2.476600497825486e-10,0.0009351727659467599,Risk-On,2
2019-10-27,0.9990550908696453,2.2615846297379574e-10,0.0009449089041959144,Risk-On,2
2019-10-28,0.9990592384871014,2.5626472496689914e-10,0.0009407612566342592,Risk-On,2
2019-10-29,0.9988298930343992,2.0645086412430858e-10,0.0011701067591498907,Risk-On,2
2019-10-30,0.9989216426934006,1.0036199770128366e-10,0.0010783572062372363,Risk-On,2
2019-10-31,0.9989875425369612,6.274204488826511e-11,0.0010124574002967639,Risk-On,2
2019-11-01,0.998790688979614,8.185120059269794e-11,0.0012093109385351965,Risk-On,2
2019-11-02,0.9833654646833527,2.7004352057935225e-09,0.016634532616212554,Risk-On,2
2019-11-03,0.9833532649724152,2.5224861735252086e-09,0.016646732505098922,Risk-On,2
2019-11-04,0.9831199423911674,2.451389624178595e-09,0.01688005515744219,Risk-On,2
2019-11-05,0.9838490419740722,1.2215627466560188e-08,0.01615094581030012,Risk-On,2
2019-11-06,0.9849831667395823,1.7197726309605433e-08,0.015016816062692064,Risk-On,2
2019-11-07,0.9869986619232873,1.2299670737984582e-08,0.013001325777042714,Risk-On,2
2019-11-08,0.9851668299407603,1.2774270186201098e-08,0.014833157284969643,Risk-On,2
2019-11-09,0.986250513994221,2.4083732444168718e-08,0.013749461922047164,Risk-On,2
2019-11-10,0.9850800401012003,2.4544888365573732e-08,0.014919935353911624,Risk-On,2
2019-11-11,0.9843188955724886,3.011541472520963e-08,0.01568107431209687,Risk-On,2
2019-11-13,0.9850760744048606,1.514233250145938e-08,0.01492391045280768,Risk-On,2
2019-11-14,0.9866283826861434,1.768935653695885e-08,0.013371599624500956,Risk-On,2
2019-11-15,0.9787010576126364,1.7980139869774797e-08,0.021298924407224598,Risk-On,2
2019-11-16,0.978865970568396,6.601943448663374e-09,0.02113402282966074,Risk-On,2
2019-11-17,0.978865970568396,6.601943448663374e-09,0.02113402282966074,Risk-On,2
2019-11-18,0.9844825213888725,1.1019978719207414e-08,0.015517467591147967,Risk-On,2
2019-11-19,0.9853206955421226,8.072947653408597e-09,0.014679296384930453,Risk-On,2
2019-11-20,0.9889008666859401,1.0742323348948347e-08,0.011099122571737329,Risk-On,2
2019-11-21,0.9858343232312861,1.0161469729465361e-08,0.014165666607244855,Risk-On,2
2019-11-22,0.9851896081385897,2.5439492444287953e-09,0.014810389317460626,Risk-On,2
